gene_symbol,gene_name
ENSG00000129473,BCL2L2
ENSG00000100897,DCAF11
ENSG00000129521,EGLN3
ENSG00000151327,FAM177A1
ENSG00000100505,TRIM9
ENSG00000178974,FBXO34
ENSG00000070182,SPTB
ENSG00000033170,FUT8
ENSG00000185650,ZFP36L1
ENSG00000072110,ACTN1
ENSG00000133985,TTC9
ENSG00000182732,RGS6
ENSG00000205683,DPF3
ENSG00000170348,TMED10
ENSG00000054983,GALC
ENSG00000100697,DICER1
ENSG00000250366,TUNAR
ENSG00000183092,BEGAIN
ENSG00000099814,CEP170B
ENSG00000166428,PLD4
ENSG00000185567,AHNAK2
ENSG00000183828,NUDT14
ENSG00000184887,BTBD6
ENSG00000166912,MTMR10
ENSG00000137843,PAK6
ENSG00000187446,CHP1
ENSG00000062524,LTK
ENSG00000237289,CKMT1B
ENSG00000223572,CKMT1A
ENSG00000069956,MAPK6
ENSG00000138613,APH1B
ENSG00000035664,DAPK2
ENSG00000103710,RASL12
ENSG00000137831,UACA
ENSG00000140497,SCAMP2
ENSG00000166426,CRABP1
ENSG00000140526,ABHD2
ENSG00000182054,IDH2
ENSG00000185043,CIB1
ENSG00000182768,NGRN
ENSG00000140577,CRTC3
ENSG00000182511,FES
ENSG00000182253,SYNM
ENSG00000068305,MEF2A
ENSG00000131871,SELENOS
ENSG00000161981,SNRNP25
ENSG00000167930,FAM234A
ENSG00000007541,PIGQ
ENSG00000197562,RAB40C
ENSG00000130731,METTL26
ENSG00000103269,RHBDL1
ENSG00000103249,CLCN7
ENSG00000065054,SLC9A3R2
ENSG00000008710,PKD1
ENSG00000167972,ABCA3
ENSG00000140992,PDPK1
ENSG00000067836,ROGDI
ENSG00000118898,PPL
ENSG00000187555,USP7
ENSG00000237515,SHISA9
ENSG00000263335,AF001548.2
ENSG00000185716,MOSMO
ENSG00000103404,USP31
ENSG00000169181,GSG1L
ENSG00000149932,TMEM219
ENSG00000149926,FAM57B
ENSG00000102879,CORO1A
ENSG00000156860,FBRS
ENSG00000103496,STX4
ENSG00000167397,VKORC1
ENSG00000052344,PRSS8
ENSG00000171208,NETO2
ENSG00000102931,ARL2BP
ENSG00000140854,KATNB1
ENSG00000172824,CES4A
ENSG00000067955,CBFB
ENSG00000237172,B3GNT9
ENSG00000159753,CARMIL2
ENSG00000213398,LCAT
ENSG00000223496,EXOSC6
ENSG00000050820,BCAR1
ENSG00000166446,CDYL2
ENSG00000103335,PIEZO1
ENSG00000141013,GAS8
ENSG00000185924,RTN4RL1
ENSG00000141503,MINK1
ENSG00000179314,WSCD1
ENSG00000132507,EIF5A
ENSG00000205544,TMEM256
ENSG00000169992,NLGN2
ENSG00000141510,TP53
ENSG00000133026,MYH10
ENSG00000181350,LRRC75A
ENSG00000131899,LLGL1
ENSG00000184185,KCNJ12
ENSG00000109103,UNC119
ENSG00000076604,TRAF4
ENSG00000108582,CPD
ENSG00000131242,RAB11FIP4
ENSG00000181291,TMEM132E
ENSG00000005156,LIG3
ENSG00000270885,RASL10B
ENSG00000276293,PIP4K2B
ENSG00000067191,CACNB1
ENSG00000131748,STARD3
ENSG00000141744,PNMT
ENSG00000126368,NR1D1
ENSG00000213424,KRT222
ENSG00000108774,RAB5C
ENSG00000037042,TUBG2
ENSG00000108797,CNTNAP1
ENSG00000188554,NBR1
ENSG00000108861,DUSP3
ENSG00000108312,UBTF
ENSG00000005243,COPZ2
ENSG00000136436,CALCOCO2
ENSG00000005882,PDK2
ENSG00000262967,AC005921.2
ENSG00000141232,TOB1
ENSG00000153933,DGKE
ENSG00000008283,CYB561
ENSG00000108370,RGS9
ENSG00000197170,PSMD12
ENSG00000267365,KCNJ2-AS1
ENSG00000123700,KCNJ2
ENSG00000264272,AC100786.2
ENSG00000189159,JPT1
ENSG00000073350,LLGL2
ENSG00000092929,UNC13D
ENSG00000132481,TRIM47
ENSG00000141576,RNF157
ENSG00000185262,UBALD2
ENSG00000129657,SEC14L1
ENSG00000183077,AFMID
ENSG00000035862,TIMP2
ENSG00000262814,MRPL12
ENSG00000183979,NPB
ENSG00000169750,RAC3
ENSG00000206432,TMEM200C
ENSG00000141447,OSBPL1A
ENSG00000141380,SS18
ENSG00000118276,B4GALT6
ENSG00000172466,ZNF24
ENSG00000101638,ST8SIA5
ENSG00000265681,RPL17
ENSG00000154839,SKA1
ENSG00000119537,KDSR
ENSG00000119541,VPS4B
ENSG00000081138,CDH7
ENSG00000171451,DSEL
ENSG00000125895,TMEM74B
ENSG00000088881,EBF4
ENSG00000125817,CENPB
ENSG00000088888,MAVS
ENSG00000125779,PANK2
ENSG00000088826,SMOX
ENSG00000171873,ADRA1D
ENSG00000089063,TMEM230
ENSG00000278041,AL133325.3
ENSG00000125820,NKX2-2
ENSG00000230387,AL118508.1
ENSG00000101474,APMAP
ENSG00000101367,MAPRE1
ENSG00000125967,NECAB3
ENSG00000101464,PIGU
ENSG00000101084,RAB5IF
ENSG00000149639,SOGA1
ENSG00000101438,SLC32A1
ENSG00000204103,MAFB
ENSG00000124194,GDAP1L1
ENSG00000025772,TOMM34
ENSG00000124145,SDC4
ENSG00000158296,SLC13A3
ENSG00000158445,KCNB1
ENSG00000158470,B4GALT5
ENSG00000124226,RNF114
ENSG00000022277,RTF2
ENSG00000124225,PMEPA1
ENSG00000196227,FAM217B
ENSG00000101180,HRH3
ENSG00000101190,TCFL5
ENSG00000101198,NKAIN4
ENSG00000075043,KCNQ2
ENSG00000125510,OPRL1
ENSG00000099864,PALM
ENSG00000099812,MISP
ENSG00000182087,TMEM259
ENSG00000130005,GAMT
ENSG00000129968,ABHD17A
ENSG00000133243,BTBD2
ENSG00000104969,SGTA
ENSG00000064961,HMG20B
ENSG00000176840,MIR7-3HG
ENSG00000167733,HSD11B1L
ENSG00000105519,CAPS
ENSG00000090674,MCOLN1
ENSG00000269386,RAB11B-AS1
ENSG00000099785,MARCH2
ENSG00000267673,FDX2
ENSG00000105520,PLPPR2
ENSG00000198356,ASNA1
ENSG00000105613,MAST1
ENSG00000179115,FARSA
ENSG00000179218,CALR
ENSG00000104907,TRMT1
ENSG00000141837,CACNA1A
ENSG00000104979,C19orf53
ENSG00000187556,NANOS3
ENSG00000141867,BRD4
ENSG00000214046,SMIM7
ENSG00000072954,TMEM38A
ENSG00000127220,ABHD8
ENSG00000130304,SLC27A1
ENSG00000130479,MAP1S
ENSG00000105642,KCNN1
ENSG00000105669,COPE
ENSG00000064607,SUGP2
ENSG00000254901,BORCS8
ENSG00000129933,MAU2
ENSG00000131943,C19orf12
ENSG00000105185,PDCD5
ENSG00000130881,LRP3
ENSG00000257103,LSM14A
ENSG00000142279,WTIP
ENSG00000105707,HPN
ENSG00000153902,LGI4
ENSG00000004777,ARHGAP33
ENSG00000130402,ACTN4
ENSG00000130758,MAP3K10
ENSG00000105737,GRIK5
ENSG00000105723,GSK3A
ENSG00000105722,ERF
ENSG00000105429,MEGF8
ENSG00000011422,PLAUR
ENSG00000130204,TOMM40
ENSG00000104859,CLASRP
ENSG00000125744,RTN2
ENSG00000142235,LMTK3
ENSG00000169169,CPT1C
ENSG00000105357,MYH14
ENSG00000235034,C19orf81
ENSG00000167608,TMC4
ENSG00000129990,SYT5
ENSG00000090971,NAT14
ENSG00000173581,CCDC106
ENSG00000100075,SLC25A1
ENSG00000184113,CLDN5
ENSG00000099904,ZDHHC8
ENSG00000040608,RTN4R
ENSG00000100077,GRK3
ENSG00000128294,TPST2
ENSG00000185340,GAS2L1
ENSG00000225465,RFPL1S
ENSG00000100320,RBFOX2
ENSG00000128311,TST
ENSG00000100139,MICALL1
ENSG00000100142,POLR2F
ENSG00000167074,TEF
ENSG00000183864,TOB2
ENSG00000196419,XRCC6
ENSG00000198911,SREBF2
ENSG00000234965,SHISA8
ENSG00000100243,CYB5R3
ENSG00000100422,CERK
ENSG00000229425,AJ009632.2
ENSG00000232560,LINC01549
ENSG00000154639,CXADR
ENSG00000142149,HUNK
ENSG00000205726,ITSN1
ENSG00000159200,RCAN1
ENSG00000157542,KCNJ6
ENSG00000141959,PFKL
ENSG00000142185,TRPM2
ENSG00000160255,ITGB2
ENSG00000182871,COL18A1
ENSG00000160305,DIP2A
ENSG00000177674,AGTRAP
ENSG00000116685,KIAA2013
ENSG00000189410,SH2D5
ENSG00000090020,SLC9A1
ENSG00000130775,THEMIS2
ENSG00000160097,FNDC5
ENSG00000158315,RHBDL2
ENSG00000117016,RIMS3
ENSG00000230615,AL139220.2
ENSG00000132122,SPATA6
ENSG00000125703,ATG4C
ENSG00000178965,ERICH3
ENSG00000184005,ST6GALNAC3
ENSG00000117069,ST6GALNAC5
ENSG00000122435,TRMT13
ENSG00000118733,OLFM3
ENSG00000121957,GPSM2
ENSG00000171385,KCND3
ENSG00000274265,AC245297.3
ENSG00000197622,CDC42SE1
ENSG00000143545,RAB13
ENSG00000160716,CHRNB2
ENSG00000132694,ARHGEF11
ENSG00000162736,NCSTN
ENSG00000198797,BRINP2
ENSG00000162783,IER5
ENSG00000198756,COLGALT2
ENSG00000090104,RGS1
ENSG00000143847,PPFIA4
ENSG00000154380,ENAH
ENSG00000242861,AL591895.1
ENSG00000143740,SNAP47
ENSG00000143641,GALNT2
ENSG00000117020,AKT3
ENSG00000084710,EFR3B
ENSG00000084754,HADHA
ENSG00000171303,KCNK3
ENSG00000138028,CGREF1
ENSG00000163171,CDC42EP3
ENSG00000162869,PPP1R21
ENSG00000115504,EHBP1
ENSG00000135638,EMX1
ENSG00000168754,FAM178B
ENSG00000236859,NIFK-AS1
ENSG00000123636,BAZ2B
ENSG00000178662,CSRNP3
ENSG00000065548,ZC3H15
ENSG00000196141,SPATS2L
ENSG00000237166,LINC01792
ENSG00000123983,ACSL3
ENSG00000144468,RHBDD1
ENSG00000124831,LRRFIP1
ENSG00000196220,SRGAP3
ENSG00000163704,PRRT3
ENSG00000144647,POMGNT2
ENSG00000163788,SNRK
ENSG00000178467,P4HTM
ENSG00000172037,LAMB2
ENSG00000248487,ABHD14A
ENSG00000163947,ARHGEF3
ENSG00000163686,ABHD6
ENSG00000113966,ARL6
ENSG00000159685,CHCHD6
ENSG00000163590,PPM1L
ENSG00000244405,ETV5
ENSG00000180370,PAK2
ENSG00000273238,AC116565.1
ENSG00000185818,NAT8L
ENSG00000132406,TMEM128
ENSG00000004468,CD38
ENSG00000169744,LDB2
ENSG00000109787,KLF3
ENSG00000145428,RNF175
ENSG00000164172,MOCS2
ENSG00000152669,CCNO
ENSG00000250802,ZBED3-AS1
ENSG00000174136,RGMB
ENSG00000134970,TMED7
ENSG00000164574,GALNT10
ENSG00000172568,FNDC9
ENSG00000145860,RNF145
ENSG00000050767,COL23A1
ENSG00000205269,TMEM170B
ENSG00000198937,CCDC167
ENSG00000164627,KIF6
ENSG00000178233,TMEM151B
ENSG00000170899,GSTA4
ENSG00000118402,ELOVL4
ENSG00000171408,PDE7B
ENSG00000146426,TIAM2
ENSG00000225968,ELFN1
ENSG00000006625,GGCT
ENSG00000106105,GARS
ENSG00000105810,CDK6
ENSG00000127920,GNG11
ENSG00000004799,PDK4
ENSG00000070669,ASNS
ENSG00000164715,LMTK2
ENSG00000166508,MCM7
ENSG00000128581,IFT22
ENSG00000172209,GPR22
ENSG00000198898,CAPZA2
ENSG00000077063,CTTNBP2
ENSG00000184408,KCND2
ENSG00000128594,LRRC4
ENSG00000105983,LMBR1
ENSG00000126870,WDR60
ENSG00000101846,STS
ENSG00000008086,CDKL5
ENSG00000094631,HDAC6
ENSG00000082458,DLG3
ENSG00000198934,MAGEE1
ENSG00000102158,MAGT1
ENSG00000165194,PCDH19
ENSG00000178947,SMIM10L2A
ENSG00000198883,PNMA5
ENSG00000071889,FAM3A
ENSG00000008853,RHOBTB2
ENSG00000120903,CHRNA2
ENSG00000169122,FAM110B
ENSG00000168672,FAM84B
ENSG00000226490,AC138647.1
ENSG00000099219,ERMP1
ENSG00000010438,PRSS3
ENSG00000198467,TPM2
ENSG00000196781,TLE1
ENSG00000135049,AGTPBP1
ENSG00000196730,DAPK1
ENSG00000131669,NINJ1
ENSG00000136848,DAB2IP
ENSG00000148334,PTGES2
ENSG00000196642,RABL6
ENSG00000159069,FBXW5
ENSG00000284976,BX255925.3
ENSG00000148408,CACNA1B
ENSG00000174915,PTDSS2
ENSG00000166402,TUB
ENSG00000133794,ARNTL
ENSG00000171714,ANO5
ENSG00000175274,TP53I11
ENSG00000165912,PACSIN3
ENSG00000110514,MADD
ENSG00000134780,DAGLA
ENSG00000149499,EML3
ENSG00000184743,ATL3
ENSG00000173442,EHBP1L1
ENSG00000172803,SNX32
ENSG00000174851,YIF1A
ENSG00000173898,SPTBN2
ENSG00000078124,ACER3
ENSG00000149260,CAPN5
ENSG00000087884,AAMDC
ENSG00000165323,FAT3
ENSG00000152402,GUCY1A2
ENSG00000149311,ATM
ENSG00000149428,HYOU1
ENSG00000149571,KIRREL3
ENSG00000150201,FXYD4
ENSG00000096746,HNRNPH3
ENSG00000165637,VDAC2
ENSG00000154478,GPR26
ENSG00000150760,DOCK1
ENSG00000188385,JAKMIP3
ENSG00000171813,PWWP2B
ENSG00000111218,PRMT8
ENSG00000167779,IGFBP6
ENSG00000161642,ZNF385A
ENSG00000123360,PDE1B
ENSG00000135423,GLS2
ENSG00000175215,CTDSP2
ENSG00000049130,KITLG
ENSG00000111696,NT5DC3
ENSG00000135148,TRAFD1
ENSG00000255857,PXN-AS1
ENSG00000102678,FGF9
ENSG00000132932,ATP8A2
ENSG00000073910,FRY
ENSG00000120690,ELF1
ENSG00000023516,AKAP11
ENSG00000151778,SERP2
ENSG00000102466,FGF14
ENSG00000272143,FGF14-AS2
ENSG00000185950,IRS2
ENSG00000165792,METTL17
ENSG00000139874,SSTR1
ENSG00000165379,LRFN5
ENSG00000139998,RAB15
ENSG00000119684,MLH3
ENSG00000119699,TGFB3
ENSG00000211448,DIO2
ENSG00000197119,SLC25A29
ENSG00000156381,ANKRD9
ENSG00000170113,NIPA1
ENSG00000176454,LPCAT4
ENSG00000171877,FRMD5
ENSG00000028528,SNX1
ENSG00000067221,STOML1
ENSG00000103723,AP3B2
ENSG00000140575,IQGAP1
ENSG00000126602,TRAP1
ENSG00000048471,SNX29
ENSG00000196502,SULT1A1
ENSG00000099385,BCL7C
ENSG00000140678,ITGAX
ENSG00000069345,DNAJA2
ENSG00000150394,CDH8
ENSG00000182149,IST1
ENSG00000186187,ZNRF1
ENSG00000108528,SLC25A11
ENSG00000108509,CAMTA2
ENSG00000166579,NDEL1
ENSG00000185862,EVI2B
ENSG00000108352,RAPGEFL1
ENSG00000171475,WIPF2
ENSG00000141698,NT5C3B
ENSG00000087152,ATXN7L3
ENSG00000006283,CACNA1G
ENSG00000136451,VEZF1
ENSG00000120063,GNA13
ENSG00000133195,SLC39A11
ENSG00000125458,NT5C
ENSG00000125457,MIF4GD
ENSG00000266714,MYO15B
ENSG00000175931,UBE2O
ENSG00000078687,TNRC6C
ENSG00000178927,CYBC1
ENSG00000101746,NOL4
ENSG00000134030,CTIF
ENSG00000141639,MAPK4
ENSG00000166845,C18orf54
ENSG00000196628,TCF4
ENSG00000187773,FAM69C
ENSG00000101298,SNPH
ENSG00000101220,C20orf27
ENSG00000101222,SPEF1
ENSG00000132646,PCNA
ENSG00000101400,SNTA1
ENSG00000080845,DLGAP4
ENSG00000101134,DOK5
ENSG00000171703,TCEA2
ENSG00000099625,CBARP
ENSG00000007264,MATK
ENSG00000105088,OLFM2
ENSG00000129353,SLC44A2
ENSG00000171223,JUNB
ENSG00000072071,ADGRL1
ENSG00000099341,PSMD8
ENSG00000160460,SPTBN4
ENSG00000131398,KCNC3
ENSG00000080031,PTPRH
ENSG00000283633,AP000547.3
ENSG00000093072,ADA2
ENSG00000099992,TBC1D10A
ENSG00000100302,RASD2
ENSG00000128309,MPST
ENSG00000100379,KCTD17
ENSG00000100307,CBX7
ENSG00000073150,PANX2
ENSG00000197381,ADARB1
ENSG00000272031,ANKRD34A
ENSG00000144366,GULP1
ENSG00000157404,KIT
ENSG00000164022,AIMP1
ENSG00000169258,GPRIN1
ENSG00000256045,MTRNR2L10
ENSG00000164741,DLC1
ENSG00000254377,MIR124-2HG
ENSG00000180694,TMEM64
ENSG00000106688,SLC1A1
ENSG00000106689,LHX2
ENSG00000179241,LDLRAD3
ENSG00000165512,ZNF22
ENSG00000119943,PYROXD2
ENSG00000181019,NQO1
ENSG00000091622,PITPNM3
ENSG00000138867,GUCD1
ENSG00000154721,JAM2
ENSG00000117148,ACTL8
ENSG00000182749,PAQR7
ENSG00000142871,CYR61
ENSG00000121851,POLR3GL
ENSG00000196154,S100A4
ENSG00000231767,AL136454.1
ENSG00000081237,PTPRC
ENSG00000081248,CACNA1S
ENSG00000276600,RAB7B
ENSG00000162913,OBSCN-AS1
ENSG00000236790,LINC00299
ENSG00000163806,SPDYA
ENSG00000170577,SIX2
ENSG00000179528,LBX2
ENSG00000128652,HOXD3
ENSG00000163492,CCDC141
ENSG00000182187,CRYGB
ENSG00000115009,CCL20
ENSG00000144481,TRPM8
ENSG00000206567,AC022007.1
ENSG00000163508,EOMES
ENSG00000270194,AC097359.2
ENSG00000271858,CYB561D2
ENSG00000168306,ACOX2
ENSG00000185008,ROBO2
ENSG00000153283,CD96
ENSG00000248468,AC107027.1
ENSG00000272832,AC022296.3
ENSG00000127419,TMEM175
ENSG00000261121,LINC02473
ENSG00000126545,CSN1S1
ENSG00000269559,AC093677.2
ENSG00000183323,CCDC125
ENSG00000248559,AC109454.2
ENSG00000204625,HCG9
ENSG00000173214,MFSD4B
ENSG00000231023,LINC00326
ENSG00000232640,AL354892.2
ENSG00000272968,RBAK-RBAKDN
ENSG00000136247,ZDHHC4
ENSG00000146530,VWDE
ENSG00000136261,BZW2
ENSG00000132437,DDC
ENSG00000261462,AC004023.1
ENSG00000272854,AC004839.1
ENSG00000214128,TMEM213
ENSG00000273011,AC092681.3
ENSG00000102048,ASB9
ENSG00000180190,TDRP
ENSG00000168476,REEP4
ENSG00000147536,GINS4
ENSG00000253596,AC103952.1
ENSG00000164749,HNF4G
ENSG00000253854,AC010834.3
ENSG00000154188,ANGPT1
ENSG00000182759,MAFA
ENSG00000184995,IFNE
ENSG00000228544,CCDC183-AS1
ENSG00000135373,EHF
ENSG00000134571,MYBPC3
ENSG00000269176,AP001160.3
ENSG00000241233,KRTAP5-8
ENSG00000149380,P4HA3
ENSG00000167286,CD3D
ENSG00000077943,ITGA8
ENSG00000226426,AC012558.1
ENSG00000228570,NUTM2E
ENSG00000148702,HABP2
ENSG00000185479,KRT6B
ENSG00000135114,OASL
ENSG00000151773,CCDC122
ENSG00000198542,ITGBL1
ENSG00000136327,NKX2-8
ENSG00000139915,MDGA2
ENSG00000277865,GOLGA6L22
ENSG00000259721,AC090877.2
ENSG00000157456,CCNB2
ENSG00000259895,AC106820.2
ENSG00000103067,ESRP2
ENSG00000247324,AC010547.1
ENSG00000260259,LINC02166
ENSG00000179593,ALOX15B
ENSG00000276231,PIK3R6
ENSG00000065325,GLP2R
ENSG00000262681,AC005722.2
ENSG00000007171,NOS2
ENSG00000277972,CISD3
ENSG00000167941,SOST
ENSG00000261514,LINC01976
ENSG00000091947,TMEM101
ENSG00000178852,EFCAB13
ENSG00000264019,AC018521.2
ENSG00000228639,ROCR
ENSG00000264235,AP005329.1
ENSG00000230506,AL354824.1
ENSG00000101440,ASIP
ENSG00000130173,ANGPTL8
ENSG00000128016,ZFP36
ENSG00000225877,PSG8-AS1
ENSG00000105507,CABP5
ENSG00000275055,AC011468.5
ENSG00000177663,IL17RA
ENSG00000154734,ADAMTS1
ENSG00000198862,LTN1
ENSG00000156284,CLDN8
ENSG00000274248,AJ011932.1
ENSG00000117322,CR2
ENSG00000116031,CD207
ENSG00000237441,RGL2
ENSG00000135298,ADGRB3
ENSG00000027697,IFNGR1
ENSG00000139219,COL2A1
ENSG00000166823,MESP1
ENSG00000008517,IL32
ENSG00000198931,APRT
ENSG00000013306,SLC25A39
ENSG00000030582,GRN
ENSG00000198740,ZNF652
ENSG00000125898,FAM110A
ENSG00000198125,MB
ENSG00000025708,TYMP
ENSG00000235123,DSCAM-AS1
ENSG00000127054,INTS11
ENSG00000221978,CCNL2
ENSG00000228594,FNDC10
ENSG00000196581,AJAP1
ENSG00000120948,TARDBP
ENSG00000157191,NECAP2
ENSG00000117118,SDHB
ENSG00000117298,ECE1
ENSG00000204219,TCEA3
ENSG00000158062,UBXN11
ENSG00000116478,HDAC1
ENSG00000160062,ZBTB8A
ENSG00000185668,POU3F1
ENSG00000131238,PPT1
ENSG00000179862,CITED4
ENSG00000132780,NASP
ENSG00000185104,FAF1
ENSG00000121310,ECHDC2
ENSG00000184588,PDE4B
ENSG00000077254,USP33
ENSG00000268043,NBPF12
ENSG00000159208,CIART
ENSG00000143412,ANXA9
ENSG00000173207,CKS1B
ENSG00000158477,CD1A
ENSG00000162738,VANGL2
ENSG00000132185,FCRLA
ENSG00000143162,CREG1
ENSG00000116260,QSOX1
ENSG00000159346,ADIPOR1
ENSG00000143850,PLEKHA6
ENSG00000076356,PLXNA2
ENSG00000066027,PPP2R5A
ENSG00000143502,SUSD4
ENSG00000168243,GNG4
ENSG00000134330,IAH1
ENSG00000055917,PUM2
ENSG00000119782,FKBP1B
ENSG00000138074,SLC5A6
ENSG00000116016,EPAS1
ENSG00000119878,CRIPT
ENSG00000068878,PSME4
ENSG00000115486,GGCX
ENSG00000168887,C2orf68
ENSG00000272564,AC012511.1
ENSG00000158411,MITD1
ENSG00000158417,EIF5B
ENSG00000173349,SFT2D3
ENSG00000003402,CFLAR
ENSG00000144407,PTH2R
ENSG00000085982,USP40
ENSG00000168329,CX3CR1
ENSG00000173473,SMARCC1
ENSG00000178035,IMPDH2
ENSG00000198218,QRICH1
ENSG00000173402,DAG1
ENSG00000182179,UBA7
ENSG00000164082,GRM2
ENSG00000010319,SEMA3G
ENSG00000168273,SMIM4
ENSG00000114902,SPCS1
ENSG00000157388,CACNA1D
ENSG00000187098,MITF
ENSG00000114861,FOXP1
ENSG00000044524,EPHA3
ENSG00000138459,SLC35A5
ENSG00000163428,LRRC58
ENSG00000138496,PARP9
ENSG00000163840,DTX3L
ENSG00000173193,PARP14
ENSG00000082781,ITGB5
ENSG00000114544,SLC41A3
ENSG00000114554,PLXNA1
ENSG00000138246,DNAJC13
ENSG00000113971,NPHP3
ENSG00000069849,ATP1B3
ENSG00000244468,AC093001.1
ENSG00000181631,P2RY13
ENSG00000163659,TIPARP
ENSG00000163584,RPL22L1
ENSG00000270321,AC007953.2
ENSG00000177383,MAGEF1
ENSG00000188981,MSANTD1
ENSG00000071127,WDR1
ENSG00000163694,RBM47
ENSG00000163285,GABRG1
ENSG00000128039,SRD5A3
ENSG00000084093,REST
ENSG00000138764,CCNG2
ENSG00000164096,C4orf3
ENSG00000151623,NR3C2
ENSG00000145416,MARCH1
ENSG00000150627,WDR17
ENSG00000039560,RAI14
ENSG00000251141,MRPS30-DT
ENSG00000164294,GPX8
ENSG00000069020,MAST4
ENSG00000197822,OCLN
ENSG00000131844,MCCC2
ENSG00000164199,ADGRV1
ENSG00000184349,EFNA5
ENSG00000145780,FEM1C
ENSG00000113648,H2AFY
ENSG00000113013,HSPA9
ENSG00000120306,CYSTM1
ENSG00000113712,CSNK1A1
ENSG00000113263,ITK
ENSG00000164609,SLU7
ENSG00000169220,RGS14
ENSG00000184840,TMED9
ENSG00000158373,HIST1H2BD
ENSG00000158406,HIST1H4H
ENSG00000204568,MRPS18B
ENSG00000204371,EHMT2
ENSG00000232629,HLA-DQB2
ENSG00000204257,HLA-DMA
ENSG00000124762,CDKN1A
ENSG00000095970,TREM2
ENSG00000137161,CNPY3
ENSG00000031691,CENPQ
ENSG00000014123,UFL1
ENSG00000123500,COL10A1
ENSG00000112339,HBS1L
ENSG00000197442,MAP3K5
ENSG00000198729,PPP1R14C
ENSG00000026297,RNASET2
ENSG00000048052,HDAC9
ENSG00000164649,CDCA7L
ENSG00000105926,MPP6
ENSG00000136193,SCRN1
ENSG00000224116,INHBA-AS1
ENSG00000185290,NUPR2
ENSG00000009950,MLXIPL
ENSG00000130429,ARPC1B
ENSG00000106261,ZKSCAN1
ENSG00000105856,HBP1
ENSG00000128567,PODXL
ENSG00000122786,CALD1
ENSG00000182158,CREB3L2
ENSG00000055609,KMT2C
ENSG00000184831,APOO
ENSG00000101955,SRPX
ENSG00000126768,TIMM17B
ENSG00000131171,SH3BGRL
ENSG00000131724,IL13RA1
ENSG00000130032,PRRG3
ENSG00000011677,GABRA3
ENSG00000198010,DLGAP2
ENSG00000003989,SLC7A2
ENSG00000104365,IKBKB
ENSG00000137575,SDCBP
ENSG00000067167,TRAM1
ENSG00000178860,MSC
ENSG00000091656,ZFHX4
ENSG00000188343,FAM92A
ENSG00000175895,PLEKHF2
ENSG00000169439,SDC2
ENSG00000104375,STK3
ENSG00000164932,CTHRC1
ENSG00000104518,GSDMD
ENSG00000179832,MROH1
ENSG00000147852,VLDLR
ENSG00000147889,CDKN2A
ENSG00000137070,IL11RA
ENSG00000198853,RUSC2
ENSG00000135063,FAM189A2
ENSG00000123975,CKS2
ENSG00000130948,HSD17B3
ENSG00000106799,TGFBR1
ENSG00000095203,EPB41L4B
ENSG00000165185,KIAA1958
ENSG00000224842,AL161908.1
ENSG00000148344,PTGES
ENSG00000169925,BRD3
ENSG00000148362,PAXX
ENSG00000197070,ARRDC1
ENSG00000184363,PKP3
ENSG00000185507,IRF7
ENSG00000130592,LSP1
ENSG00000167311,ART5
ENSG00000133789,SWAP70
ENSG00000070081,NUCB2
ENSG00000091664,SLC17A6
ENSG00000166016,ABTB2
ENSG00000110492,MDK
ENSG00000149187,CELF1
ENSG00000168000,BSCL2
ENSG00000168003,SLC3A2
ENSG00000172922,RNASEH2C
ENSG00000174791,RIN1
ENSG00000173227,SYT12
ENSG00000132746,ALDH3B2
ENSG00000149257,SERPINH1
ENSG00000137500,CCDC90B
ENSG00000182919,C11orf54
ENSG00000160593,JAML
ENSG00000172350,ABCG4
ENSG00000019102,VSIG2
ENSG00000134917,ADAMTS8
ENSG00000151502,VPS26B
ENSG00000198105,ZNF248
ENSG00000165406,MARCH8
ENSG00000263639,MSMB
ENSG00000122870,BICC1
ENSG00000166228,PCBD1
ENSG00000138303,ASCC1
ENSG00000182180,MRPS16
ENSG00000122861,PLAU
ENSG00000185737,NRG3
ENSG00000148672,GLUD1
ENSG00000107438,PDLIM1
ENSG00000213390,ARHGAP19
ENSG00000119946,CNNM1
ENSG00000119906,SLF2
ENSG00000108055,SMC3
ENSG00000151640,DPYSL4
ENSG00000203772,SPRN
ENSG00000073614,KDM5A
ENSG00000166159,LRTM2
ENSG00000235049,LINC00940
ENSG00000067182,TNFRSF1A
ENSG00000111642,CHD4
ENSG00000060140,STYK1
ENSG00000060982,BCAT1
ENSG00000135480,KRT7
ENSG00000135424,ITGA7
ENSG00000135473,PAN2
ENSG00000170581,STAT2
ENSG00000111596,CNOT2
ENSG00000028203,VEZT
ENSG00000111335,OAS2
ENSG00000089154,GCN1
ENSG00000151948,GLT1D1
ENSG00000060709,RIMBP2
ENSG00000244754,N4BP2L2
ENSG00000139668,WDFY2
ENSG00000102805,CLN5
ENSG00000183087,GAS6
ENSG00000129566,TEP1
ENSG00000277734,TRAC
ENSG00000100867,DHRS2
ENSG00000254505,CHMP4A
ENSG00000100968,NFATC4
ENSG00000129493,HEATR5A
ENSG00000100442,FKBP3
ENSG00000100592,DAAM1
ENSG00000119638,NEK9
ENSG00000080823,MOK
ENSG00000185100,ADSSL1
ENSG00000213145,CRIP1
ENSG00000137766,UNC13C
ENSG00000128973,CLN6
ENSG00000129038,LOXL1
ENSG00000182774,RPS17
ENSG00000172183,ISG20
