# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000153933   17   54876460   54956036    157      12  35802      -1.2661    0.00036141      -1.2665
ENSG00000121060   17   54955270   55026399     88      19  35802     -0.11817    0.00036141     -0.11853
ENSG00000121058   17   55005548   55073415    133      18  35802      -1.0588    0.00036141      -1.0591
ENSG00000121064   17   55020466   55094129    157      23  35802      -1.3127    0.00036141      -1.3131
ENSG00000121057   17   55127453   55208710    231      38  35802     -0.94722    0.00036141     -0.94759
ENSG00000263004   17   55145659   55197385    146      24  35802     -0.24139    0.00036141     -0.24175
ENSG00000263089   17   55159506   55208786    162      28  35802     -0.30242    0.00036141     -0.30278
ENSG00000153944   17   55298212   55772046   1252     169  35802       1.4027    0.00036141       1.4023
ENSG00000265542   17   55839307   55947110    381      37  35802      -2.1771    0.00036141      -2.1774
ENSG00000181610   17   55906842   55962417    132      28  35802      -2.8046    0.00036141       -2.805
ENSG00000180891   17   55928604   56067684    325      52  35802      -1.8927    0.00036141      -1.8931
ENSG00000136451   17   56038910   56100620     92      10  35802     -0.62615    0.00036141     -0.62651
ENSG00000266086   17   56056399   56117614    106      12  35802     -0.80606    0.00036141     -0.80642
ENSG00000264112   17   56056400   56107211     80      10  35802     -0.69079    0.00036141     -0.69115
ENSG00000136450   17   56070721   56119707     83      11  35802     -0.86994    0.00036141      -0.8703
ENSG00000264364   17   56125776   56182897     92      16  35802      -1.5439    0.00036141      -1.5443
ENSG00000266290   17   56144252   56195565     85      15  35802     -0.54346    0.00036141     -0.54382
ENSG00000141194   17   56197494   56243517    120      18  35802     -0.84212    0.00036141     -0.84248
ENSG00000121053   17   56235098   56292535    141      21  35802      0.63796    0.00036141       0.6376
ENSG00000167419   17   56260909   56355879    158      27  35802       2.2644    0.00036141        2.264
ENSG00000011143   17   56272803   56331966     87      17  35802       2.0919    0.00036141       2.0915
ENSG00000005381   17   56337217   56393296    130      17  35802     0.099863    0.00036141     0.099502
ENSG00000265148   17   56367811   56503127    282      28  35802      0.89178    0.00036141      0.89142
ENSG00000005379   17   56368592   56441152    186      29  35802      0.32402    0.00036141      0.32366
ENSG00000265206   17   56398245   56444869     99      21  35802       0.5703    0.00036141      0.56994
ENSG00000213246   17   56412539   56465454    103      20  35802       1.2921    0.00036141       1.2918
ENSG00000108375   17   56419861   56529956    173      22  35802       1.7208    0.00036141       1.7204
ENSG00000176160   17   56487528   56600745    141      16  35802        2.492    0.00036141       2.4916
ENSG00000108389   17   56556898   56630266    101      14  35802       2.7108    0.00036141       2.7104
ENSG00000264672   17   56562198   56644338    119      15  35802       3.1378    0.00036141       3.1375
ENSG00000108387   17   56587611   56653179     98      13  35802       3.2938    0.00036141       3.2934
ENSG00000121101   17   56624039   56804416    344      19  35802       3.1433    0.00036141       3.1429
ENSG00000108384   17   56734934   56821703    150      16  35802       3.0077    0.00036141       3.0073
ENSG00000175175   17   56798230   57068983    348      18  35802       2.7703    0.00036141         2.77
ENSG00000108395   17   57049999   57219282    187      16  35802       3.2338    0.00036141       3.2335
ENSG00000224738   17   57148959   57205628     58       8  35802       2.9803    0.00036141       2.9799
ENSG00000182628   17   57177312   57267630    102      13  35802       3.0175    0.00036141       3.0171
ENSG00000068489   17   57197860   57292066    120      12  35802       2.7829    0.00036141       2.7825
ENSG00000167447   17   57251761   57302608     82       8  35802       2.6115    0.00036141       2.6111
ENSG00000153982   17   57262828   57363328    165      10  35802       2.4838    0.00036141       2.4834
ENSG00000175155   17   57374050   57489090    238      28  35802       1.7423    0.00036141       1.7419
ENSG00000266002   17   57467849   57515664    111      21  35802       2.8477    0.00036141       2.8473
ENSG00000265313   17   57498230   57639307    257      24  35802       1.0507    0.00036141       1.0504
ENSG00000108406   17   57607886   57695706     75       8  35802    0.0072147    0.00036141    0.0068533
ENSG00000141367   17   57662219   57783671    152      10  35802      -1.8795    0.00036141      -1.8798
ENSG00000141378   17   57741997   57819987     94      12  35802      -1.5486    0.00036141       -1.549
ENSG00000062716   17   57749553   57929616    233      19  35802     -0.80919    0.00036141     -0.80955
ENSG00000108423   17   57926851   58005304    139      13  35802      -1.1186    0.00036141      -1.1189
ENSG00000108443   17   57935447   58037925    168      15  35802      -1.1292    0.00036141      -1.1295
ENSG00000267302   17   58007193   58084333     87      13  35802      0.10907    0.00036141      0.10871
ENSG00000189050   17   58019601   58077122     53      10  35802     -0.89758    0.00036141     -0.89794
ENSG00000068097   17   58110555   58191292    110       8  35802      0.97467    0.00036141      0.97431
ENSG00000267416   17   58121670   58176056     75       5  35802      0.88162    0.00036141      0.88126
ENSG00000167434   17   58192297   58258260     75      11  35802      0.81674    0.00036141      0.81637
ENSG00000170832   17   58246455   58534831    202       7  35802     0.001711    0.00036141    0.0013496
ENSG00000141371   17   58434790   58518782     72       4  35802     -0.12602    0.00036141     -0.12639
ENSG00000062725   17   58510520   58638580     54       9  35802      0.45584    0.00036141      0.45548
ENSG00000170836   17   58642544   58751849     10       4  35802       1.5032    0.00036141       1.5028
ENSG00000141376   17   58719814   59480199    932      51  35802       1.1492    0.00036141       1.1489
ENSG00000267207   17   59101997   59182483     20       6  35802       1.1869    0.00036141       1.1865
ENSG00000267667   17   59198065   59248325     39       3  35802       0.8672    0.00036141      0.86683
ENSG00000267131   17   59429029   59512604    155      24  35802      0.94742    0.00036141      0.94706
ENSG00000121068   17   59442257   59496827    110      15  35802      0.61894    0.00036141      0.61857
ENSG00000187013   17   59454112   59500641    102      14  35802      0.24668    0.00036141      0.24632
ENSG00000267280   17   59460817   59523916    129      19  35802      0.13944    0.00036141      0.13908
ENSG00000253506   17   59657794   59703563     98      13  35802      -2.1432    0.00036141      -2.1435
ENSG00000136492   17   59748627   59975882    340      23  35802     -0.75047    0.00036141     -0.75083
ENSG00000108506   17   59932731   60040377    144      14  35802      0.40803    0.00036141      0.40767
ENSG00000108510   17   60009966   60177643    220      18  35802      0.15699    0.00036141      0.15663
ENSG00000172421   17   60412579   60503837    205      26  35802     -0.75518    0.00036141     -0.75554
ENSG00000087995   17   60466228   60537454     70       7  35802      -0.4172    0.00036141     -0.41756
ENSG00000146872   17   60501019   60702842    203      18  35802      0.61267    0.00036141       0.6123
ENSG00000011028   17   60669762   60780958    159      21  35802      0.13772    0.00036141      0.13736
ENSG00000265702   17   60741605   60825283    167      24  35802      -1.2666    0.00036141       -1.267
ENSG00000173838   17   60768675   60920705    354      28  35802      0.28583    0.00036141      0.28547
ENSG00000265000   17   60850861   60923732    151      23  35802       0.3035    0.00036141      0.30314
ENSG00000266411   17   61034178   61080910    100      10  35802     -0.20233    0.00036141     -0.20269
ENSG00000170921   17   61051917   61515060    692      25  35802      -1.6922    0.00036141      -1.6925
ENSG00000264513   17   61184380   61243308     82      13  35802      -1.3777    0.00036141      -1.3781
ENSG00000008283   17   61499665   61558739     83      16  35802      0.98455    0.00036141      0.98419
ENSG00000159640   17   61519422   61609205    177      24  35802       2.1225    0.00036141       2.1221
ENSG00000173826   17   61565695   61636338    128      17  35802       1.6097    0.00036141       1.6093
ENSG00000136485   17   61592822   61681639     96      17  35802       1.5215    0.00036141       1.5211
ENSG00000136463   17   61643231   61695725     25       8  35802      0.55948    0.00036141      0.55912
ENSG00000198909   17   61664775   61783663    115       8  35802    -0.032417    0.00036141    -0.032779
ENSG00000136490   17   61763262   61813532     87       8  35802      0.55663    0.00036141      0.55626
ENSG00000266173   17   61770192   61854330    159      10  35802      0.48306    0.00036141       0.4827
ENSG00000108588   17   61812610   61888711    144       9  35802       0.5193    0.00036141      0.51894
ENSG00000198231   17   61815963   61906677    170       9  35802      0.52119    0.00036141      0.52082
ENSG00000087191   17   61869512   61919379     82       7  35802      0.55756    0.00036141       0.5572
ENSG00000108592   17   61886793   61942372    123       6  35802      0.61839    0.00036141      0.61803
ENSG00000108604   17   61899444   61955425    158       7  35802      0.59356    0.00036141       0.5932
ENSG00000259384   17   61984560   62031179     94      11  35802      0.46402    0.00036141      0.46366
ENSG00000007312   17   61996100   62044714    111      16  35802      0.59287    0.00036141       0.5925
ENSG00000007314   17   62005914   62085278    148      28  35802      0.47475    0.00036141      0.47439
ENSG00000224383   17   62040711   62091664     76      18  35802     -0.35821    0.00036141     -0.35857
ENSG00000264954   17   62063431   62112259     50       8  35802      -1.4405    0.00036141      -1.4409
ENSG00000108622   17   62069954   62132994     66      12  35802     -0.99175    0.00036141     -0.99211
ENSG00000178607   17   62106502   62243179    222      30  35802     -0.24577    0.00036141     -0.24613
ENSG00000266402   17   62188330   62233836     78      19  35802     -0.57479    0.00036141     -0.57515
ENSG00000136478   17   62214587   62375661    366      21  35802      0.53793    0.00036141      0.53757
ENSG00000271605   17   62426569   62474760     22       4  35802      -0.5596    0.00036141     -0.55996
ENSG00000256525   17   62463902   62528154    106       8  35802     -0.62888    0.00036141     -0.62924
ENSG00000258890   17   62467706   62548579    119       9  35802     -0.64233    0.00036141     -0.64269
ENSG00000108654   17   62485734   62539317     73       7  35802     -0.52259    0.00036141     -0.52295
ENSG00000108854   17   62528413   62693186    206      10  35802     -0.92034    0.00036141      -0.9207
ENSG00000120063   17   62996833   63087957    120      18  35802       2.9109    0.00036141       2.9105
ENSG00000108370   17   63098549   63233821    459      35  35802    -0.055832    0.00036141    -0.056193
ENSG00000168646   17   63514681   63592765    183      40  35802      0.90063    0.00036141      0.90027
ENSG00000154240   17   63621656   64223202   2099      33  35802      -1.8132    0.00036141      -1.8135
ENSG00000154229   17   64263754   64816861   1889     119  35802     -0.80004    0.00036141      -0.8004
ENSG00000075461   17   64926026   65039514    393      66  35802      0.33051    0.00036141      0.33015
ENSG00000108878   17   65005706   65062909    146      32  35802     -0.14114    0.00036141      -0.1415
ENSG00000264491   17   65006050   65052859    124      29  35802     -0.51738    0.00036141     -0.51774
ENSG00000265664   17   65018525   65064406    117      23  35802     -0.76204    0.00036141      -0.7624
ENSG00000198265   17   65056554   65277105    413      20  35802     -0.77574    0.00036141      -0.7761
ENSG00000266473   17   65205953   65251922     78      11  35802      -1.0475    0.00036141      -1.0479
ENSG00000197170   17   65324032   65397743    128      18  35802      -1.3254    0.00036141      -1.3258
ENSG00000154217   17   65338575   65703372    898     117  35802        2.114    0.00036141       2.1136
ENSG00000130935   17   65678949   65750647    180      14  35802     -0.34322    0.00036141     -0.34358
ENSG00000171634   17   65786640   65990494    319      10  35802      -1.2226    0.00036141       -1.223
ENSG00000186665   17   65977217   66024765     92       8  35802     -0.93786    0.00036141     -0.93822
ENSG00000182481   17   65996635   66052958    144       9  35802     -0.60288    0.00036141     -0.60324
ENSG00000265055   17   66082187   66132615    141      16  35802     -0.74627    0.00036141     -0.74663
ENSG00000267731   17   66151025   66198943    199      20  35802      -1.4188    0.00036141      -1.4192
ENSG00000196704   17   66208715   66263297    282      21  35802      -1.6558    0.00036141      -1.6562
ENSG00000141337   17   66220323   66428872    636      70  35802      -0.2614    0.00036141     -0.26176
ENSG00000265100   17   66232770   66279079    140      22  35802      -1.0499    0.00036141      -1.0502
ENSG00000108932   17   66253167   66322408    162      29  35802      -0.7901    0.00036141     -0.79046
ENSG00000070540   17   66407089   66488654    198      29  35802     -0.55057    0.00036141     -0.55093
ENSG00000108946   17   66472921   66557460    217      28  35802     -0.83866    0.00036141     -0.83902
ENSG00000108950   17   66521254   66632530    234      41  35802     -0.57665    0.00036141     -0.57702
ENSG00000267659   17   66552937   66770023    613      60  35802     -0.74706    0.00036141     -0.74742
ENSG00000141338   17   66853433   66986533    301      22  35802      0.61304    0.00036141      0.61268
ENSG00000154258   17   66960629   67092205    245      27  35802     -0.22885    0.00036141     -0.22921
ENSG00000231749   17   66965855   67024464    110      14  35802      0.24728    0.00036141      0.24692
ENSG00000154262   17   67064843   67173029    194      12  35802      -1.8566    0.00036141      -1.8569
ENSG00000154263   17   67133355   67275987    311      20  35802      -1.0133    0.00036141      -1.0137
ENSG00000154265   17   67230452   67358385    270      22  35802     -0.22654    0.00036141      -0.2269
ENSG00000108984   17   67375839   67549472    393      45  35802       1.4663    0.00036141       1.4659
ENSG00000267653   17   67463280   67532896    154      19  35802      0.41202    0.00036141      0.41166
ENSG00000227517   17   67538392   67909141    756      32  35802      -2.4062    0.00036141      -2.4066
ENSG00000237560   17   67922848   67989679    149      18  35802      -2.4125    0.00036141      -2.4128
ENSG00000153822   17   68014570   68141749    347      19  35802      -2.1377    0.00036141      -2.1381
ENSG00000123700   17   68129814   68186189    119      10  35802      -1.8044    0.00036141      -1.8048
ENSG00000267365   17   68153102   68200543     99      18  35802      -2.2225    0.00036141      -2.2228
ENSG00000271239   17   68764745   68810371    126      16  35802     -0.46664    0.00036141       -0.467
ENSG00000256124   17   69991432   70044889    161      17  35802       -1.753    0.00036141      -1.7533
ENSG00000228639   17   70007992   70065233    173      20  35802      -1.9657    0.00036141      -1.9661
ENSG00000226101   17   70033474   70099622    173      22  35802      -1.8091    0.00036141      -1.8094
ENSG00000125398   17   70082161   70132561     98      15  35802      -1.9105    0.00036141      -1.9109
ENSG00000264026   17   70304081   70361277    166      22  35802      -2.2155    0.00036141      -2.2159
ENSG00000227036   17   70309264   70671611   1107     133  35802      -1.5316    0.00036141      -1.5319
ENSG00000133195   17   70632088   71123851   1707     175  35802      -2.2836    0.00036141      -2.2839
ENSG00000180616   17   71126151   71177185    171      21  35802      0.26456    0.00036141       0.2642
ENSG00000166685   17   71154129   71214646    163      17  35802      -2.2559    0.00036141      -2.2563
ENSG00000141219   17   71193372   71255091    193       8  35802      -1.9185    0.00036141      -1.9189
ENSG00000133193   17   71193492   71267892    226      11  35802      -1.9519    0.00036141      -1.9523
ENSG00000187959   17   71234588   71293491    173      22  35802      -2.0143    0.00036141      -2.0146
ENSG00000179604   17   71269763   71343314    177      33  35802       -2.076    0.00036141      -2.0764
ENSG00000069188   17   71320523   71675228   1051     128  35802      -1.8576    0.00036141       -1.858
ENSG00000264985   17   71474824   71524909    160      25  35802     -0.61202    0.00036141     -0.61238
ENSG00000263574   17   71698993   71762696    319      41  35802      -1.6091    0.00036141      -1.6095
ENSG00000177338   17   71736469   71859659    495      58  35802     -0.70229    0.00036141     -0.70265
ENSG00000234721   17   71747941   71806932    190      29  35802      0.45859    0.00036141      0.45822
ENSG00000266357   17   72029591   72185351    514      64  35802      0.79581    0.00036141      0.79545
ENSG00000172809   17   72164721   72216794    157      43  35802     -0.89107    0.00036141     -0.89143
ENSG00000141540   17   72174653   72268155    255      37  35802     -0.92581    0.00036141     -0.92617
ENSG00000246731   17   72196119   72244481     91      24  35802     -0.48029    0.00036141     -0.48065
ENSG00000171595   17   72235386   72321023    305      31  35802     -0.37916    0.00036141     -0.37953
ENSG00000264272   17   72243035   72293159    179      19  35802      -0.2354    0.00036141     -0.23576
ENSG00000196169   17   72287349   72361959    259      35  35802      -0.7571    0.00036141     -0.75746
ENSG00000204347   17   72342555   72393085    140      31  35802      -1.6178    0.00036141      -1.6182
ENSG00000170412   17   72385990   72457792    191      23  35802      -2.2407    0.00036141      -2.2411
ENSG00000167851   17   72427555   72490933    227      33  35802      -2.0323    0.00036141      -2.0327
ENSG00000178789   17   72507313   72562613    202      21  35802       1.0117    0.00036141       1.0114
ENSG00000167850   17   72527247   72577282    214      25  35802       1.5866    0.00036141       1.5863
ENSG00000261222   17   72560979   72613368    206      22  35802       1.9054    0.00036141       1.9051
ENSG00000186407   17   72596026   72654897    210      27  35802    -0.060053    0.00036141    -0.060414
ENSG00000172794   17   72631717   72753474    229      36  35802      -1.5904    0.00036141      -1.5907
ENSG00000186074   17   72680452   72744117     81      13  35802     -0.76913    0.00036141     -0.76949
ENSG00000109062   17   72709791   72775492     94      14  35802     -0.73622    0.00036141     -0.73658
ENSG00000266036   17   72733458   72780051     80      10  35802     -0.76408    0.00036141     -0.76444
ENSG00000109066   17   72737622   72845918    210      21  35802      -1.2134    0.00036141      -1.2137
ENSG00000109065   17   72756686   72807506    126      14  35802      -1.3907    0.00036141      -1.3911
ENSG00000161509   17   72828162   72892627    136      12  35802     -0.86039    0.00036141     -0.86075
ENSG00000161513   17   72848619   72904156    128      14  35802     -0.75591    0.00036141     -0.75627
ENSG00000172782   17   72863428   72924708    110      14  35802     -0.49767    0.00036141     -0.49803
ENSG00000182040   17   72902176   72954351    102      25  35802       3.1569    0.00036141       3.1565
ENSG00000263586   17   72931799   72981823    104      24  35802       3.1943    0.00036141       3.1939
ENSG00000167861   17   72936838   73004261    121      27  35802       3.1847    0.00036141       3.1844
ENSG00000109089   17   72948727   73011895    101      21  35802       2.3831    0.00036141       2.3827
ENSG00000167862   17   72973765   73027356    106      16  35802       2.1421    0.00036141       2.1417
ENSG00000180901   17   72993670   73071984    237      27  35802       2.0045    0.00036141       2.0042
ENSG00000167863   17   73024958   73078080    178      25  35802       1.9028    0.00036141       1.9024
ENSG00000170190   17   73048822   73112257    246      29  35802       2.6949    0.00036141       2.6945
ENSG00000125449   17   73071047   73136360    210      26  35802       2.8199    0.00036141       2.8195
ENSG00000125458   17   73116320   73162890     78      10  35802       2.3108    0.00036141       2.3104
ENSG00000189159   17   73121343   73199376    137      15  35802       2.4572    0.00036141       2.4568
ENSG00000188612   17   73153408   73214078    108      12  35802       2.3526    0.00036141       2.3522
ENSG00000125450   17   73166754   73241853    119      12  35802       2.1467    0.00036141       2.1463
ENSG00000125447   17   73222694   73293444    143      12  35802       1.2485    0.00036141       1.2482
ENSG00000125445   17   73222755   73272454     84       8  35802       1.4916    0.00036141       1.4912
ENSG00000263843   17   73232450   73279976     93       9  35802       1.2039    0.00036141       1.2035
ENSG00000125457   17   73252309   73302308    120       9  35802      0.77225    0.00036141      0.77189
ENSG00000125454   17   73259073   73320591    146      11  35802       1.2563    0.00036141        1.256
ENSG00000177885   17   73304157   73436790    327      15  35802      0.79975    0.00036141      0.79939
ENSG00000265342   17   73355204   73401044    105       7  35802      0.52028    0.00036141      0.51992
ENSG00000177728   17   73402240   73506171    282      17  35802      -1.2232    0.00036141      -1.2236
ENSG00000182173   17   73477141   73530820    171      20  35802      -1.2322    0.00036141      -1.2325
ENSG00000073350   17   73486161   73581289    420      35  35802    -0.073919    0.00036141    -0.074281
ENSG00000177303   17   73486342   73546664    233      25  35802     -0.37293    0.00036141     -0.37329
ENSG00000266714   17   73549139   73632929    381      36  35802      0.15538    0.00036141      0.15502
ENSG00000204323   17   73594514   73647484    135      17  35802     0.022011    0.00036141      0.02165
ENSG00000259120   17   73607323   73654057     83       8  35802     -0.44802    0.00036141     -0.44838
ENSG00000108469   17   73612925   73698269    119       9  35802      -0.4934    0.00036141     -0.49376
ENSG00000161526   17   73628196   73714142     97       9  35802     -0.43822    0.00036141     -0.43859
ENSG00000132470   17   73682408   73763899    130      23  35802     -0.18018    0.00036141     -0.18054
ENSG00000108479   17   73737675   73796792    115      22  35802      0.92221    0.00036141      0.92185
ENSG00000132478   17   73745681   73831886    181      24  35802       1.2013    0.00036141       1.2009
ENSG00000132475   17   73762515   73816974    114      16  35802      0.74891    0.00036141      0.74854
ENSG00000092929   17   73813306   73875798    163      15  35802       1.3504    0.00036141       1.3501
ENSG00000132471   17   73831780   73887588    163      14  35802       1.0802    0.00036141       1.0799
ENSG00000267801   17   73837453   73885627    134      12  35802       1.1606    0.00036141       1.1602
ENSG00000267342   17   73858141   73906229    113      11  35802      0.84832    0.00036141      0.84796
ENSG00000132481   17   73860242   73909656    114      12  35802       0.8827    0.00036141      0.88234
ENSG00000141569   17   73866416   73928084    124      14  35802      0.66744    0.00036141      0.66708
ENSG00000204316   17   73884724   73940899     91      12  35802     -0.17412    0.00036141     -0.17448
ENSG00000188878   17   73895655   73972221    183      23  35802       1.0445    0.00036141       1.0441
ENSG00000267615   17   73904913   73951223     75       9  35802     -0.22051    0.00036141     -0.22087
ENSG00000161533   17   73927588   74010515    240      32  35802       1.1917    0.00036141       1.1914
ENSG00000257949   17   73940301   74006667    214      28  35802       1.2344    0.00036141        1.234
ENSG00000250506   17   73961987   74012080    155      22  35802        1.253    0.00036141       1.2526
ENSG00000167880   17   73990583   74058533    133      23  35802      0.41209    0.00036141      0.41173
ENSG00000167881   17   74025184   74103734    133      10  35802      -1.6929    0.00036141      -1.6933
ENSG00000186919   17   74033042   74089747     85       5  35802      -1.4923    0.00036141      -1.4927
ENSG00000182687   17   74035875   74083622     63       3  35802      -1.3387    0.00036141       -1.339
ENSG00000182473   17   74067087   74152657    170      19  35802      -1.8875    0.00036141      -1.8878
ENSG00000267128   17   74101637   74160731    119      16  35802      -1.4695    0.00036141      -1.4699
ENSG00000129654   17   74122414   74172380    100      16  35802     -0.84286    0.00036141     -0.84322
ENSG00000141576   17   74128534   74271454    316      26  35802      0.38078    0.00036141      0.38042
ENSG00000185262   17   74226283   74277375    140      15  35802    -0.020323    0.00036141    -0.020684
ENSG00000129646   17   74260130   74338761    279      22  35802      0.95758    0.00036141      0.95722
ENSG00000161542   17   74295567   74415602    359      37  35802       2.7045    0.00036141       2.7042
ENSG00000176170   17   74337665   74393941    154      20  35802        2.901    0.00036141       2.9006
ENSG00000175931   17   74375532   74484288    294      27  35802       1.1226    0.00036141       1.1222
ENSG00000129673   17   74414433   74476199    168      24  35802        1.252    0.00036141       1.2517
ENSG00000129667   17   74456973   74532872    233      38  35802      0.26449    0.00036141      0.26413
ENSG00000214140   17   74488668   74559660    168      22  35802     0.034147    0.00036141     0.033786
ENSG00000161544   17   74513438   74582257    186      24  35802     -0.53375    0.00036141     -0.53411
ENSG00000267078   17   74530874   74577322    116      16  35802     -0.80005    0.00036141     -0.80041
ENSG00000267546   17   74531750   74588765    168      20  35802     -0.92279    0.00036141     -0.92315
ENSG00000070731   17   74549792   74618038    294      30  35802       -1.384    0.00036141      -1.3843
ENSG00000070526   17   74610843   74674920    234      22  35802    -0.033303    0.00036141    -0.033664
ENSG00000261335   17   74633024   74679740    158      15  35802      0.11582    0.00036141      0.11546
ENSG00000182534   17   74658633   74742098    180      16  35802       2.0983    0.00036141        2.098
ENSG00000181038   17   74687912   74740018    116      11  35802       2.3147    0.00036141       2.3143
ENSG00000092931   17   74696947   74787531    121      15  35802       2.3235    0.00036141       2.3232
ENSG00000070495   17   74698919   74757866    100      13  35802       2.1963    0.00036141       2.1959
ENSG00000161547   17   74720197   74768456     32      10  35802      0.69873    0.00036141      0.69837
ENSG00000267065   17   74760126   74812035     80       9  35802    -0.046711    0.00036141    -0.047073
ENSG00000267535   17   74811258   74867918    198      21  35802      -0.4718    0.00036141     -0.47217
ENSG00000167889   17   74829538   74956475    602      57  35802      0.46739    0.00036141      0.46703
ENSG00000129657   17   75047798   75223179    681      65  35802      -1.0761    0.00036141      -1.0764
ENSG00000184640   17   75241651   75506678    830      78  35802       -1.057    0.00036141      -1.0574
ENSG00000266998   17   75359900   75408318    167      20  35802      -0.9505    0.00036141     -0.95086
ENSG00000267665   17   75488080   75542674    216      31  35802     -0.52394    0.00036141      -0.5243
ENSG00000267506   17   75508022   75569325    255      42  35802      -1.7244    0.00036141      -1.7248
ENSG00000267466   17   75549450   75599777    207      35  35802      -2.2599    0.00036141      -2.2602
ENSG00000078687   17   75965249   76114916    213      25  35802  -0.00032351    0.00036141  -0.00068491
ENSG00000167895   17   76091851   76149049    180      40  35802      -1.5328    0.00036141      -1.5332
ENSG00000141524   17   76096539   76163488    230      50  35802     -0.85701    0.00036141     -0.85737
ENSG00000187997   17   76107434   76172258    251      50  35802     -0.76314    0.00036141      -0.7635
ENSG00000108639   17   76129639   76179608    213      38  35802       -1.411    0.00036141      -1.4114
ENSG00000183077   17   76148398   76213782    302      39  35802     -0.22077    0.00036141     -0.22113
ENSG00000167900   17   76160160   76218314    289      39  35802      0.15752    0.00036141      0.15716
ENSG00000089685   17   76175267   76231717    283      38  35802      0.34998    0.00036141      0.34962
ENSG00000204278   17   76192391   76247068    262      28  35802       0.6708    0.00036141      0.67044
ENSG00000204277   17   76247430   76309573    274      41  35802     -0.48701    0.00036141     -0.48737
ENSG00000267737   17   76276810   76353879    304      49  35802     -0.57142    0.00036141     -0.57178
ENSG00000266970   17   76321534   76379992    192      41  35802     -0.63326    0.00036141     -0.63362
ENSG00000087157   17   76339721   76431195    364      26  35802     -0.64814    0.00036141      -0.6485
ENSG00000184557   17   76342864   76391158    159      23  35802     -0.56026    0.00036141     -0.56062
ENSG00000187775   17   76409778   76608476    928      91  35802      -1.3083    0.00036141      -1.3086
ENSG00000267123   17   76603471   76663139    229      33  35802      0.41912    0.00036141      0.41876
ENSG00000108669   17   76660130   76813379    318      16  35802      0.23868    0.00036141      0.23832
ENSG00000055483   17   76773463   76872523    210      29  35802       1.6111    0.00036141       1.6108
ENSG00000267601   17   76816560   76861926     60      14  35802       1.2821    0.00036141       1.2817
ENSG00000035862   17   76839059   76956469    414      36  35802       1.9756    0.00036141       1.9753
ENSG00000178404   17   76856992   76934299    339      28  35802       2.2692    0.00036141       2.2689
ENSG00000108679   17   76957320   77011191    164      27  35802      0.22201    0.00036141      0.22165
ENSG00000171302   17   76977799   77040949    179      26  35802       2.1476    0.00036141       2.1472
ENSG00000173918   17   76983896   77055870    196      28  35802       2.2108    0.00036141       2.2105
ENSG00000265096   17   77005291   77058737    115      13  35802       2.6056    0.00036141       2.6052
ENSG00000167280   17   77036021   77094681    180      20  35802       1.6614    0.00036141       1.6611
ENSG00000167281   17   77075427   77648550   1914     230  35802      -1.9793    0.00036141      -1.9796
ENSG00000182156   17   77669681   77726021    176      21  35802       1.1923    0.00036141       1.1919
ENSG00000173894   17   77716931   77771782     84      16  35802       1.4934    0.00036141        1.493
ENSG00000262768   17   77739397   77786326     69      20  35802       0.5938    0.00036141      0.59344
ENSG00000141570   17   77755931   77810482     96      19  35802     -0.86034    0.00036141      -0.8607
ENSG00000262772   17   77762251   77811503     91      18  35802     -0.75331    0.00036141     -0.75367
ENSG00000141582   17   77796955   77848228    139      23  35802     -0.29921    0.00036141     -0.29957
ENSG00000262188   17   77858156   77909261    274      40  35802    -0.094129    0.00036141     -0.09449
ENSG00000262585   17   77879051   77935524    276      45  35802      0.33441    0.00036141      0.33405
ENSG00000167291   17   77896142   78044647    481      73  35802     -0.53183    0.00036141     -0.53219
ENSG00000261978   17   77962693   78009906    122      26  35802      -1.3774    0.00036141      -1.3778
ENSG00000141519   17   77975435   78084412    445      37  35802      -2.9472    0.00036141      -2.9475
ENSG00000171298   17   78040355   78103678    281      21  35802      -3.2657    0.00036141      -3.2661
ENSG00000141543   17   78099013   78155982    176      20  35802       -1.731    0.00036141      -1.7313
ENSG00000141527   17   78108791   78193130    293      37  35802      -1.1082    0.00036141      -1.1086
ENSG00000181045   17   78158498   78237299    304      34  35802      0.48903    0.00036141      0.48867
ENSG00000262580   17   78164472   78214748    203      30  35802      0.30265    0.00036141      0.30229
ENSG00000181523   17   78170515   78229722    235      30  35802      0.59318    0.00036141      0.59282
ENSG00000173821   17   78199665   78382586    609      64  35802       1.0514    0.00036141       1.0511
ENSG00000263069   17   78315628   78423968    335      35  35802       1.3548    0.00036141       1.3545
ENSG00000173818   17   78353965   78421886    229      33  35802       1.4332    0.00036141       1.4328
ENSG00000260369   17   78417535   78463529    122      29  35802       3.7551    0.00036141       3.7548
ENSG00000171246   17   78430948   78486643    129      30  35802       4.7688    0.00036141       4.7684
ENSG00000141564   17   78483619   78950171   1831      70  35802       3.1955    0.00036141       3.1951
ENSG00000262833   17   78765440   78814432    192      29  35802      0.78077    0.00036141      0.78041
ENSG00000262313   17   78904218   78950833    204      28  35802      0.95915    0.00036141      0.95879
ENSG00000261924   17   78930039   78980013    193      25  35802       1.1323    0.00036141        1.132
ENSG00000176108   17   78930398   78993317    270      29  35802       0.9949    0.00036141      0.99454
